ปี,เดือน,จังหวัด,อำเภอ,อปท.,ขยะมูลฝอยชุมชน(ตัน)
2566,กันยายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,131.109
2566,กันยายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,192.076
2566,กันยายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,218.84
2566,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,736.95
2566,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,175.176
2566,กันยายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,210.88
2566,กันยายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,340.145
2566,กันยายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1539.22
2566,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,443.49
2566,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,4582.98
2566,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,684.094
2566,กันยายน,นนทบุรี,บางกรวย,อบต.บางขนุน,428.087
2566,กันยายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,351.288
2566,กันยายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,159.85
2566,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1846.95
2566,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1394.25
2566,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1569.51
2566,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1160.78
2566,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1458.59
2566,กันยายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,210.45
2566,กันยายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,1165.61
2566,กันยายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,611.605
2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,836.635
2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,3207.32
2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,198.319
2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,660.0
2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,453.785
2566,กันยายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,423.994
2566,กันยายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,250.75
2566,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10740.57
2566,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,437.58
2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,172.859
2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,466360.0
2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,270.245
2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,538.86
2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,187.853
2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,352.312
2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,13810.93
2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,795.145
2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,783.585
2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1157.57
2566,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,457.17
2566,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,716650.0
2566,ตุลาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,156.62
2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,116.755
2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,149.925
2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,195.31
2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,693990.0
2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,175.485
2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,205.605
2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,350.0
2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1590.53
2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,416.14
2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,2125.37
2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,710.217
2566,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,414.22
2566,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,361.164
2566,ตุลาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,233.695
2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,2036.32
2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1440.72
2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1364.86
2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1781.89
2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,199635.0
2566,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,189.752
2566,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,1060.79
2566,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,579.485
2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,15479.98
2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,2330.11
2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,199.427
2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,610.0
2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,440.205
2566,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,418.997
2566,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,247.915
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,11125.71
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,384.0
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,182.416
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,434700.0
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,250.0
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,539.321
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,206.226
2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,273.228
2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,14418.94
2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,795165.0
2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,784.36
2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1195.26
2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,427.695
2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,639435.0
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,164.44
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,101.685
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,192.076
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,194.725
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,772690.0
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,168.665
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,196.455
2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,332.407
2566,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1539.22
2566,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,682.705
2566,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,2127.53
2566,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,573.33
2566,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขนุน,609.223
2566,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,350.951
2566,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,233.057
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,2022.55
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1394.25
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1356.85
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1186.89
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1600.0
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,183.631
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,1082.71
2566,พฤศจิกายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,553.74
2566,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,1305.42
2566,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,2262.29
2566,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,192.994
2566,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,632.0
2566,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,444.825
2566,พฤศจิกายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,405.481
2566,พฤศจิกายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,251.7
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10764.16
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,408.97
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,176.531
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,444645.0
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,270.0
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,540.185
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,199.573
2566,พฤศจิกายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,280.907
2566,พฤศจิกายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,13953.81
2566,พฤศจิกายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,733.46
2566,พฤศจิกายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,746080.0
2566,พฤศจิกายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1134.99
2566,พฤศจิกายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,440.805
2566,พฤศจิกายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,657825.0
2566,ธันวาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,150.255
2566,ธันวาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,97.04
2566,ธันวาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,147.25
2566,ธันวาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,210.16
2566,ธันวาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,687210.0
2566,ธันวาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,162.845
2566,ธันวาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,178.85
2566,ธันวาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,340.154
2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1590.53
2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,660.63
2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,2130.08
2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,710.217
2566,ธันวาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,619.223
2566,ธันวาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,361.164
2566,ธันวาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,228.981
2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1988.77
2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1440.72
2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1329.91
2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1126.31
2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1398.79
2566,ธันวาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,189.752
2566,ธันวาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,1083.26
2566,ธันวาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,565.34
2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,2268.83
2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,200.186
2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,625.0
2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,450.315
2566,ธันวาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,418.997
2566,ธันวาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,233.185
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10879.52
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,423.61
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,1.0
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,400.0
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,276.55
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,584.051
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,105.065
2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,312.976
2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,14418.94
2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,795.165
2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,743480.0
2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1184.29
2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,422.605
2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,670.485
2567,มกราคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,170.785
2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,128.635
2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,145.58
2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,219.33
2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,703.475
2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,155.44
2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,259.635
2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,350.0
2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1590.53
2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,420.44
2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,4545.61
2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,747.54
2567,มกราคม,นนทบุรี,บางกรวย,อบต.บางขนุน,416.422
2567,มกราคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,363.504
2567,มกราคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,260.379
2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1893.62
2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1462.79
2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1189.92
2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1792.05
2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1396.57
2567,มกราคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,189.72
2567,มกราคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,1262.84
2567,มกราคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,600.685
2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,1599.58
2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,2447.82
2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,206.763
2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,724.65
2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,486.365
2567,มกราคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,438.127
2567,มกราคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,265.482
2567,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10977.6
2567,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,480.0
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,178.621
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,461.535
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,320.0
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,630.32
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,104.505
2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,342.825
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,10043.94
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,732.995
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,795.045
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1149.33
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,498.855
2567,มกราคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,638.33
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,172.67
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,130.713
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,263.67
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,221.605
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,728.045
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,143.175
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,260.211
2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,350.0
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1487.91
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,407.745
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,353.526
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,643.03
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขนุน,393.907
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขุนกอง,339.253
2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,165.413
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1794.12
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1368.42
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1147.1
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1313.69
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1600.0
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,177.48
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.ละหาร,1189.58
2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.ลำโพ,575.255
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,1599.58
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,1955.66
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,193.749
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,683.85
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,473.355
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,อบต.บางใหญ่,409.86
2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,248.354
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10375.48
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,470.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,167.097
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,454.065
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,290.0
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,585.6
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,182.183
2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,320.052
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,10295.6
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,745.67
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,735.575
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1104.02
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,474.155
2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,742.03
2567,มีนาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,163.375
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,123.737
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,146.93
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,235.295
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,728.045
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,150.86
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,122.243
2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,420.0
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1590.53
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,416.54
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,363.015
2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,651.46
2567,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,408.77
2567,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,362.65
2567,มีนาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,169.728
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1835.2
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1462.79
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1197.47
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1302.27
2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1800.0
2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,189.72
2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,1180.13
2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,602.815
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,1599.58
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,2410.02
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,207.111
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,722.44
