,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะอินทรีย์ลงถัง(ตัน)
656,2564,ธันวาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,2.15
657,2564,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,599.89
658,2564,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,618.35
659,2564,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,474.44
660,2564,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,50.0
661,2564,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,5.0
662,2564,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.82
663,2564,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,162.52
664,2564,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,250.0
665,2564,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,28.0
666,2564,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,2.14
667,2564,ธันวาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.5
668,2564,ธันวาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.5
669,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,18.0
670,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,293.01
671,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,5.0
672,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,3.0
673,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,59.69
674,2564,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,3899.0
675,2564,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,753.96
676,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.06
677,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,53.0
678,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,615.91
679,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,80.0
680,2565,มกราคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,100.0
681,2565,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,232.26
682,2565,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,222.63
683,2565,มกราคม,นนทบุรี,บางกรวย,อบต.บางขนุน,186.64
684,2565,มกราคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,55.0
685,2565,มกราคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,2.75
686,2565,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,600.85
687,2565,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,6.8
688,2565,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,130.0
689,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,4.0
690,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.5
691,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.15
692,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,2.47
693,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,2.21
694,2565,มกราคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.5
695,2565,มกราคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,6.0
696,2565,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.52
697,2565,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.1
698,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.58
699,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,3.0
700,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,39.75
701,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.5
702,2565,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,60.92
703,2565,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,17.0
704,2565,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,666.47
705,2565,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.06
706,2565,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,20.2
707,2565,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,80.0
708,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,50.0
709,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,239.26
710,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,136.56
711,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขุนกอง,89.0
712,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,2.75
713,2565,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,566.03
714,2565,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,6.8
715,2565,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,150.0
716,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,3.5
717,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.59
