,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะรีไซเคิลลงถัง(ตัน)
1580,2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,108.955
1581,2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,2.926
1582,2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,264.934
1583,2566,ธันวาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,10.0
1584,2566,ธันวาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,110.24
1585,2566,ธันวาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1586,2566,ธันวาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,10.016
1587,2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,283.14
1588,2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,332.228
1589,2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1590,2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1591,2566,ธันวาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,100.0
1592,2566,ธันวาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,16.0
1593,2566,ธันวาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
1594,2566,ธันวาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
1595,2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1596,2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,131.296
1597,2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,1.02
1598,2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,2.541
1599,2566,ธันวาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,21.763
1600,2566,ธันวาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
1601,2566,ธันวาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,9.0
1602,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,600.0
1603,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.054
1604,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.5
1605,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,30.0
1606,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,1.0
1607,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,30.0
1608,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.0
1609,2566,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1610,2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.218
1611,2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1612,2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,29.74
1613,2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,345.489
1614,2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1615,2566,ธันวาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,1.0
1616,2567,มกราคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.016
1617,2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.195
1618,2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1619,2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1620,2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1621,2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1622,2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1623,2567,มกราคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1624,2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,104.0
1625,2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,1.279
1626,2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,879.795
1627,2567,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
1628,2567,มกราคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.917
1629,2567,มกราคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1630,2567,มกราคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,10.884
1631,2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,116.0
1632,2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,302.0
1633,2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1634,2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1635,2567,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,50.0
1636,2567,มกราคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
1637,2567,มกราคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,11.0
1638,2567,มกราคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
1639,2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1640,2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,130.186
1641,2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.11
1642,2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,5.2
1643,2567,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,17.935
1644,2567,มกราคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.23
1645,2567,มกราคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,9.0
1646,2567,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,100.0
1647,2567,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,11.999
1648,2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,4.0
1649,2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1650,2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1651,2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,24.0
1652,2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1653,2567,มกราคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1654,2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.66
1655,2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1656,2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,39.75
1657,2567,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,363.11
1658,2567,มกราคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,1.283
1659,2567,มกราคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
1660,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.017
1661,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
1662,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1663,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1664,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1665,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1666,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1667,2567,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1668,2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,97.365
1669,2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,687.0
1670,2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,707.052
1671,2567,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
1672,2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขนุน,1.372
1673,2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1674,2567,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,10.786
1675,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,108.205
1676,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,292.638
1677,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1678,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1679,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,50.0
1680,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
1681,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.ละหาร,11.0
1682,2567,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
1683,2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1684,2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,120.665
1685,2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.1
1686,2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,6.56
1687,2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,11.526
1688,2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.3
1689,2567,กุมภาพันธ์,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,8.0
1690,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,100.0
1691,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,9.665
1692,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,18.01
1693,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1694,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1695,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,17.0
1696,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1697,2567,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1698,2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,4.13
1699,2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1700,2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,22.07
1701,2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,339.565
1702,2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1703,2567,กุมภาพันธ์,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,2.0
1704,2567,มีนาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.01
1705,2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.292
1706,2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1707,2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1708,2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1709,2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1710,2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1711,2567,มีนาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1712,2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,172.72
1713,2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,882.0
1714,2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,363.015
1715,2567,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
1716,2567,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.951
1717,2567,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1718,2567,มีนาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,10.898
1719,2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,115.0
1720,2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,309.486
1721,2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1722,2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1723,2567,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,10.0
1724,2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,30.0
1725,2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,9.5
1726,2567,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
1727,2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1728,2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,129.946
1729,2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.89
1730,2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,6.56
1731,2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,1.256
1732,2567,มีนาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,10.0
1733,2567,มีนาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,9.0
1734,2567,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,100.0
1735,2567,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,9.768
1736,2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,7.621
1737,2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1738,2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1739,2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,12.0
1740,2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1741,2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1742,2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.62
1743,2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1744,2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,31.44
1745,2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,358.282
1746,2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1747,2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,2.0
1748,2567,เมษายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.027
1749,2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.363
1750,2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1751,2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1752,2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1753,2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1754,2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1755,2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1756,2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,95.0
1757,2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,631.0
1758,2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,378.556
1759,2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
1760,2567,เมษายน,นนทบุรี,บางกรวย,อบต.บางขนุน,1.285
1761,2567,เมษายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1762,2567,เมษายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,11.17
1763,2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,119.2
1764,2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,316.604
1765,2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1766,2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1767,2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,50.0
1768,2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
1769,2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,10.0
1770,2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
1771,2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1772,2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.621
1773,2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.101
1774,2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,5.7
1775,2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,21.763
1776,2567,เมษายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,12.0
1777,2567,เมษายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,8.0
1778,2567,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,169.5
1779,2567,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,9.664
1780,2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,3.218
1781,2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1782,2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1783,2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,13.0
1784,2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1785,2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1786,2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
1787,2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1788,2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,37.59
1789,2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,353.258
1790,2567,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1791,2567,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,2.0
1792,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.017
1793,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.205
1794,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1795,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1796,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1797,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1798,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1799,2567,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1800,2567,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,110.0
1801,2567,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,917.0
1802,2567,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
1803,2567,พฤษภาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,1.054
1804,2567,พฤษภาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1805,2567,พฤษภาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,11.363
1806,2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,123.3
1807,2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,316.604
1808,2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1809,2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1810,2567,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,50.0
1811,2567,พฤษภาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
1812,2567,พฤษภาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,9.0
1813,2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1814,2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.936
1815,2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.066
1816,2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,5.1
1817,2567,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,11.526
1818,2567,พฤษภาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,10.0
1819,2567,พฤษภาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,4.0
1820,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,100.0
1821,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,10.197
1822,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,8.922
1823,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1824,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1825,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,9.0
1826,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1827,2567,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1828,2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.878
1829,2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1830,2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,377.73
1831,2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,2.358
1832,2567,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
1833,2567,มิถุนายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.008
1834,2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
1835,2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1836,2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1837,2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1838,2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1839,2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1840,2567,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1841,2567,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,131.0
1842,2567,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,862.0
1843,2567,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
1844,2567,มิถุนายน,นนทบุรี,บางกรวย,อบต.บางขนุน,1.161
1845,2567,มิถุนายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1846,2567,มิถุนายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,11.562
1847,2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,135.0
1848,2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,289.362
1849,2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1850,2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1851,2567,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,5.0
1852,2567,มิถุนายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,29.0
1853,2567,มิถุนายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,7.5
1854,2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1855,2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.902
