,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะติดเชื้อ (ตัน),ขยะกำจัดถูกต้อง(ตัน)
2081,2566,นนทบุรี,พฤศจิกายน,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0,0.0
2082,2566,นนทบุรี,พฤศจิกายน,บางใหญ่,เทศบาลตำบลบางม่วง,0.028,0.028
2083,2566,นนทบุรี,พฤศจิกายน,บางใหญ่,เทศบาลตำบลบางเลน,0.02,0.02
2084,2566,นนทบุรี,พฤศจิกายน,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
2085,2566,นนทบุรี,พฤศจิกายน,บางใหญ่,อบต.บางใหญ่,0.5,0.5
2086,2566,นนทบุรี,พฤศจิกายน,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
2087,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,เทศบาลนครปากเกร็ด,27.884,27.884
2088,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.013,0.013
2089,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
2090,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,อบต.คลองข่อย,0.001,0.001
2091,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
2092,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,อบต.ท่าอิฐ,0.01,0.01
2093,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,อบต.บางตะไนย์,0.05,0.03
2094,2566,นนทบุรี,พฤศจิกายน,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
2095,2566,นนทบุรี,พฤศจิกายน,เมืองนนทบุรี,เทศบาลนครนนทบุรี,81.535,81.535
2096,2566,นนทบุรี,พฤศจิกายน,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
2097,2566,นนทบุรี,พฤศจิกายน,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,1.0,1.0
2098,2566,นนทบุรี,พฤศจิกายน,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
2099,2566,นนทบุรี,พฤศจิกายน,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
2100,2566,นนทบุรี,พฤศจิกายน,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
2101,2566,นนทบุรี,ธันวาคม,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
2102,2566,นนทบุรี,ธันวาคม,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
2103,2566,นนทบุรี,ธันวาคม,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
2104,2566,นนทบุรี,ธันวาคม,ไทรน้อย,อบต.ทวีวัฒนา,0.0,0.0
2105,2566,นนทบุรี,ธันวาคม,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
2106,2566,นนทบุรี,ธันวาคม,ไทรน้อย,อบต.ไทรใหญ่,0.04,0.04
2107,2566,นนทบุรี,ธันวาคม,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
2108,2566,นนทบุรี,ธันวาคม,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.06
2109,2566,นนทบุรี,ธันวาคม,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
2110,2566,นนทบุรี,ธันวาคม,บางกรวย,เทศบาลตำบลบางสีทอง,0.01,0.01
2111,2566,นนทบุรี,ธันวาคม,บางกรวย,เทศบาลตำบลปลายบาง,10.56,10.56
2112,2566,นนทบุรี,ธันวาคม,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
2113,2566,นนทบุรี,ธันวาคม,บางกรวย,อบต.บางขนุน,0.0,0.0
2114,2566,นนทบุรี,ธันวาคม,บางกรวย,อบต.บางขุนกอง,0.0,0.0
2115,2566,นนทบุรี,ธันวาคม,บางกรวย,อบต.มหาสวัสดิ์,0.5,0.5
2116,2566,นนทบุรี,ธันวาคม,บางบัวทอง,เทศบาลนครบางบัวทอง,2.43,2.43
2117,2566,นนทบุรี,ธันวาคม,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
2118,2566,นนทบุรี,ธันวาคม,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
2119,2566,นนทบุรี,ธันวาคม,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
2120,2566,นนทบุรี,ธันวาคม,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.25,0.25
2121,2566,นนทบุรี,ธันวาคม,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
2122,2566,นนทบุรี,ธันวาคม,บางบัวทอง,อบต.ละหาร,0.0,0.0
2123,2566,นนทบุรี,ธันวาคม,บางบัวทอง,อบต.ลำโพ,0.0,0.0
2124,2566,นนทบุรี,ธันวาคม,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
2125,2566,นนทบุรี,ธันวาคม,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0,0.0
2126,2566,นนทบุรี,ธันวาคม,บางใหญ่,เทศบาลตำบลบางม่วง,0.002,0.002
2127,2566,นนทบุรี,ธันวาคม,บางใหญ่,เทศบาลตำบลบางเลน,0.02,0.02
2128,2566,นนทบุรี,ธันวาคม,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
2129,2566,นนทบุรี,ธันวาคม,บางใหญ่,อบต.บางใหญ่,0.0,0.0
2130,2566,นนทบุรี,ธันวาคม,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
2131,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,เทศบาลนครปากเกร็ด,29.695,29.695
2132,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.012,0.012
2133,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
2134,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,อบต.คลองข่อย,0.001,0.001
2135,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
2136,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,อบต.ท่าอิฐ,0.01,0.01
2137,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,อบต.บางตะไนย์,0.05,0.03
2138,2566,นนทบุรี,ธันวาคม,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
2139,2566,นนทบุรี,ธันวาคม,เมืองนนทบุรี,เทศบาลนครนนทบุรี,91.522,91.522
2140,2566,นนทบุรี,ธันวาคม,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
2141,2566,นนทบุรี,ธันวาคม,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,1.0,1.0
2142,2566,นนทบุรี,ธันวาคม,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
2143,2566,นนทบุรี,ธันวาคม,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
2144,2566,นนทบุรี,ธันวาคม,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
2145,2567,นนทบุรี,มกราคม,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
2146,2567,นนทบุรี,มกราคม,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
2147,2567,นนทบุรี,มกราคม,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
2148,2567,นนทบุรี,มกราคม,ไทรน้อย,อบต.ทวีวัฒนา,0.0,0.0
2149,2567,นนทบุรี,มกราคม,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
2150,2567,นนทบุรี,มกราคม,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
2151,2567,นนทบุรี,มกราคม,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
2152,2567,นนทบุรี,มกราคม,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.0
2153,2567,นนทบุรี,มกราคม,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
2154,2567,นนทบุรี,มกราคม,บางกรวย,เทศบาลตำบลบางสีทอง,0.0,0.0
2155,2567,นนทบุรี,มกราคม,บางกรวย,เทศบาลตำบลปลายบาง,0.175,0.175
2156,2567,นนทบุรี,มกราคม,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
2157,2567,นนทบุรี,มกราคม,บางกรวย,อบต.บางขนุน,0.0,0.0
2158,2567,นนทบุรี,มกราคม,บางกรวย,อบต.บางขุนกอง,0.0,0.0
2159,2567,นนทบุรี,มกราคม,บางกรวย,อบต.มหาสวัสดิ์,0.5,0.5
2160,2567,นนทบุรี,มกราคม,บางบัวทอง,เทศบาลนครบางบัวทอง,1.39,1.39
2161,2567,นนทบุรี,มกราคม,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
2162,2567,นนทบุรี,มกราคม,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
2163,2567,นนทบุรี,มกราคม,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
2164,2567,นนทบุรี,มกราคม,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,10.0,10.0
2165,2567,นนทบุรี,มกราคม,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
2166,2567,นนทบุรี,มกราคม,บางบัวทอง,อบต.ละหาร,0.0,0.0
2167,2567,นนทบุรี,มกราคม,บางบัวทอง,อบต.ลำโพ,0.0,0.0
2168,2567,นนทบุรี,มกราคม,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
2169,2567,นนทบุรี,มกราคม,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0,0.0
2170,2567,นนทบุรี,มกราคม,บางใหญ่,เทศบาลตำบลบางม่วง,0.0,0.0
2171,2567,นนทบุรี,มกราคม,บางใหญ่,เทศบาลตำบลบางเลน,1.5,1.5
2172,2567,นนทบุรี,มกราคม,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
2173,2567,นนทบุรี,มกราคม,บางใหญ่,อบต.บางใหญ่,0.0,0.0
2174,2567,นนทบุรี,มกราคม,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
2175,2567,นนทบุรี,มกราคม,ปากเกร็ด,เทศบาลนครปากเกร็ด,28.42,28.42
2176,2567,นนทบุรี,มกราคม,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.014,0.014
2177,2567,นนทบุรี,มกราคม,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
2178,2567,นนทบุรี,มกราคม,ปากเกร็ด,อบต.คลองข่อย,0.0,0.0
2179,2567,นนทบุรี,มกราคม,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
2180,2567,นนทบุรี,มกราคม,ปากเกร็ด,อบต.ท่าอิฐ,0.012,0.012
2181,2567,นนทบุรี,มกราคม,ปากเกร็ด,อบต.บางตะไนย์,0.05,0.03
2182,2567,นนทบุรี,มกราคม,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
2183,2567,นนทบุรี,มกราคม,เมืองนนทบุรี,เทศบาลนครนนทบุรี,84.85,84.85
2184,2567,นนทบุรี,มกราคม,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
2185,2567,นนทบุรี,มกราคม,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,1.03,1.03
2186,2567,นนทบุรี,มกราคม,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.726,0.726
2187,2567,นนทบุรี,มกราคม,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
2188,2567,นนทบุรี,มกราคม,เมืองนนทบุรี,อบต.บางรักน้อย,0.03,0.03
2189,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
2190,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
2191,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
2192,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,อบต.ทวีวัฒนา,0.0,0.0
2193,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
2194,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
2195,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
2196,2567,นนทบุรี,กุมภาพันธ์,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.0
2197,2567,นนทบุรี,กุมภาพันธ์,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
2198,2567,นนทบุรี,กุมภาพันธ์,บางกรวย,เทศบาลตำบลบางสีทอง,0.0,0.0
2199,2567,นนทบุรี,กุมภาพันธ์,บางกรวย,เทศบาลตำบลปลายบาง,0.18,0.18
2200,2567,นนทบุรี,กุมภาพันธ์,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
2201,2567,นนทบุรี,กุมภาพันธ์,บางกรวย,อบต.บางขนุน,0.0,0.0
2202,2567,นนทบุรี,กุมภาพันธ์,บางกรวย,อบต.บางขุนกอง,0.0,0.0
2203,2567,นนทบุรี,กุมภาพันธ์,บางกรวย,อบต.มหาสวัสดิ์,0.5,0.5
2204,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,เทศบาลนครบางบัวทอง,1.3,1.3
2205,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
2206,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
2207,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
2208,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,10.0,10.0
2209,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
2210,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,อบต.ละหาร,0.0,0.0
2211,2567,นนทบุรี,กุมภาพันธ์,บางบัวทอง,อบต.ลำโพ,0.0,0.0
2212,2567,นนทบุรี,กุมภาพันธ์,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
2213,2567,นนทบุรี,กุมภาพันธ์,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0,0.0
2214,2567,นนทบุรี,กุมภาพันธ์,บางใหญ่,เทศบาลตำบลบางม่วง,0.0,0.0
2215,2567,นนทบุรี,กุมภาพันธ์,บางใหญ่,เทศบาลตำบลบางเลน,1.5,1.5
2216,2567,นนทบุรี,กุมภาพันธ์,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
2217,2567,นนทบุรี,กุมภาพันธ์,บางใหญ่,อบต.บางใหญ่,0.0,0.0
2218,2567,นนทบุรี,กุมภาพันธ์,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
2219,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,เทศบาลนครปากเกร็ด,27.645,27.645
2220,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.017,0.017
2221,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
2222,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,อบต.คลองข่อย,0.0,0.0
2223,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
2224,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,อบต.ท่าอิฐ,0.015,0.015
2225,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,อบต.บางตะไนย์,0.05,0.03
2226,2567,นนทบุรี,กุมภาพันธ์,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
2227,2567,นนทบุรี,กุมภาพันธ์,เมืองนนทบุรี,เทศบาลนครนนทบุรี,79.52,79.52
2228,2567,นนทบุรี,กุมภาพันธ์,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
2229,2567,นนทบุรี,กุมภาพันธ์,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,1.03,1.03
2230,2567,นนทบุรี,กุมภาพันธ์,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
2231,2567,นนทบุรี,กุมภาพันธ์,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
2232,2567,นนทบุรี,กุมภาพันธ์,เมืองนนทบุรี,อบต.บางรักน้อย,742.03,0.03
2233,2567,นนทบุรี,มีนาคม,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
2234,2567,นนทบุรี,มีนาคม,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
2235,2567,นนทบุรี,มีนาคม,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
2236,2567,นนทบุรี,มีนาคม,ไทรน้อย,อบต.ทวีวัฒนา,0.0,0.0
2237,2567,นนทบุรี,มีนาคม,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
2238,2567,นนทบุรี,มีนาคม,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
2239,2567,นนทบุรี,มีนาคม,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
2240,2567,นนทบุรี,มีนาคม,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.0
2241,2567,นนทบุรี,มีนาคม,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
2242,2567,นนทบุรี,มีนาคม,บางกรวย,เทศบาลตำบลบางสีทอง,0.0,0.0
2243,2567,นนทบุรี,มีนาคม,บางกรวย,เทศบาลตำบลปลายบาง,0.2,0.2
2244,2567,นนทบุรี,มีนาคม,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
2245,2567,นนทบุรี,มีนาคม,บางกรวย,อบต.บางขนุน,0.0,0.0
2246,2567,นนทบุรี,มีนาคม,บางกรวย,อบต.บางขุนกอง,0.0,0.0
2247,2567,นนทบุรี,มีนาคม,บางกรวย,อบต.มหาสวัสดิ์,0.5,0.5
2248,2567,นนทบุรี,มีนาคม,บางบัวทอง,เทศบาลนครบางบัวทอง,1.2,1.2
2249,2567,นนทบุรี,มีนาคม,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
2250,2567,นนทบุรี,มีนาคม,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
2251,2567,นนทบุรี,มีนาคม,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
2252,2567,นนทบุรี,มีนาคม,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,10.0,10.0
2253,2567,นนทบุรี,มีนาคม,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
2254,2567,นนทบุรี,มีนาคม,บางบัวทอง,อบต.ละหาร,0.0,0.0
2255,2567,นนทบุรี,มีนาคม,บางบัวทอง,อบต.ลำโพ,0.0,0.0
2256,2567,นนทบุรี,มีนาคม,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
2257,2567,นนทบุรี,มีนาคม,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0,0.0
2258,2567,นนทบุรี,มีนาคม,บางใหญ่,เทศบาลตำบลบางม่วง,0.0,0.0
2259,2567,นนทบุรี,มีนาคม,บางใหญ่,เทศบาลตำบลบางเลน,0.205,0.205
2260,2567,นนทบุรี,มีนาคม,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
2261,2567,นนทบุรี,มีนาคม,บางใหญ่,อบต.บางใหญ่,2.0,2.0
2262,2567,นนทบุรี,มีนาคม,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
2263,2567,นนทบุรี,มีนาคม,ปากเกร็ด,เทศบาลนครปากเกร็ด,30.08,30.08
2264,2567,นนทบุรี,มีนาคม,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.015,0.015
2265,2567,นนทบุรี,มีนาคม,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
2266,2567,นนทบุรี,มีนาคม,ปากเกร็ด,อบต.คลองข่อย,0.01,0.01
2267,2567,นนทบุรี,มีนาคม,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
2268,2567,นนทบุรี,มีนาคม,ปากเกร็ด,อบต.ท่าอิฐ,0.015,0.015
2269,2567,นนทบุรี,มีนาคม,ปากเกร็ด,อบต.บางตะไนย์,0.05,0.03
2270,2567,นนทบุรี,มีนาคม,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
2271,2567,นนทบุรี,มีนาคม,เมืองนนทบุรี,เทศบาลนครนนทบุรี,80.97,80.97
2272,2567,นนทบุรี,มีนาคม,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
2273,2567,นนทบุรี,มีนาคม,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,1.03,1.03
2274,2567,นนทบุรี,มีนาคม,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
2275,2567,นนทบุรี,มีนาคม,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
2276,2567,นนทบุรี,มีนาคม,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
2277,2567,นนทบุรี,เมษายน,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
2278,2567,นนทบุรี,เมษายน,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
2279,2567,นนทบุรี,เมษายน,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
2280,2567,นนทบุรี,เมษายน,ไทรน้อย,อบต.ทวีวัฒนา,0.0,0.0
2281,2567,นนทบุรี,เมษายน,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
2282,2567,นนทบุรี,เมษายน,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
2283,2567,นนทบุรี,เมษายน,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
2284,2567,นนทบุรี,เมษายน,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.06
2285,2567,นนทบุรี,เมษายน,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
2286,2567,นนทบุรี,เมษายน,บางกรวย,เทศบาลตำบลบางสีทอง,0.0,0.0
2287,2567,นนทบุรี,เมษายน,บางกรวย,เทศบาลตำบลปลายบาง,0.18,0.18
2288,2567,นนทบุรี,เมษายน,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
2289,2567,นนทบุรี,เมษายน,บางกรวย,อบต.บางขนุน,0.0,0.0
2290,2567,นนทบุรี,เมษายน,บางกรวย,อบต.บางขุนกอง,0.0,0.0
2291,2567,นนทบุรี,เมษายน,บางกรวย,อบต.มหาสวัสดิ์,0.5,0.5
2292,2567,นนทบุรี,เมษายน,บางบัวทอง,เทศบาลนครบางบัวทอง,1.12,1.12
2293,2567,นนทบุรี,เมษายน,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
2294,2567,นนทบุรี,เมษายน,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
2295,2567,นนทบุรี,เมษายน,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
2296,2567,นนทบุรี,เมษายน,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,10.0,10.0
2297,2567,นนทบุรี,เมษายน,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
2298,2567,นนทบุรี,เมษายน,บางบัวทอง,อบต.ละหาร,0.0,0.0
2299,2567,นนทบุรี,เมษายน,บางบัวทอง,อบต.ลำโพ,0.0,0.0
2300,2567,นนทบุรี,เมษายน,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
2301,2567,นนทบุรี,เมษายน,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.0,0.0
2302,2567,นนทบุรี,เมษายน,บางใหญ่,เทศบาลตำบลบางม่วง,0.0,0.0
2303,2567,นนทบุรี,เมษายน,บางใหญ่,เทศบาลตำบลบางเลน,0.7,0.7
2304,2567,นนทบุรี,เมษายน,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
2305,2567,นนทบุรี,เมษายน,บางใหญ่,อบต.บางใหญ่,2.1,2.1
2306,2567,นนทบุรี,เมษายน,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
2307,2567,นนทบุรี,เมษายน,ปากเกร็ด,เทศบาลนครปากเกร็ด,27.733,27.733
2308,2567,นนทบุรี,เมษายน,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.018,0.018
2309,2567,นนทบุรี,เมษายน,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
2310,2567,นนทบุรี,เมษายน,ปากเกร็ด,อบต.คลองข่อย,0.001,0.001
2311,2567,นนทบุรี,เมษายน,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
2312,2567,นนทบุรี,เมษายน,ปากเกร็ด,อบต.ท่าอิฐ,0.15,0.15
2313,2567,นนทบุรี,เมษายน,ปากเกร็ด,อบต.บางตะไนย์,0.05,0.03
2314,2567,นนทบุรี,เมษายน,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
2315,2567,นนทบุรี,เมษายน,เมืองนนทบุรี,เทศบาลนครนนทบุรี,79.47,79.47
2316,2567,นนทบุรี,เมษายน,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
2317,2567,นนทบุรี,เมษายน,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,1.03,1.03
2318,2567,นนทบุรี,เมษายน,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
2319,2567,นนทบุรี,เมษายน,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
2320,2567,นนทบุรี,เมษายน,เมืองนนทบุรี,อบต.บางรักน้อย,0.03,0.03
2321,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
2322,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
2323,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
2324,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,อบต.ทวีวัฒนา,0.0,0.0
2325,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
2326,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
2327,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
2328,2567,นนทบุรี,พฤษภาคม,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.06
2329,2567,นนทบุรี,พฤษภาคม,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
2330,2567,นนทบุรี,พฤษภาคม,บางกรวย,เทศบาลตำบลบางสีทอง,0.0,0.0
2331,2567,นนทบุรี,พฤษภาคม,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
2332,2567,นนทบุรี,พฤษภาคม,บางกรวย,อบต.บางขนุน,0.0,0.0
2333,2567,นนทบุรี,พฤษภาคม,บางกรวย,อบต.บางขุนกอง,0.0,0.0
2334,2567,นนทบุรี,พฤษภาคม,บางกรวย,อบต.มหาสวัสดิ์,0.5,0.5
2335,2567,นนทบุรี,พฤษภาคม,บางบัวทอง,เทศบาลนครบางบัวทอง,1.35,1.35
